"Step","longattn-fo-grad - loss","longattn-fo-grad - loss__MIN","longattn-fo-grad - loss__MAX","longattn-aux-v2 - loss","longattn-aux-v2 - loss__MIN","longattn-aux-v2 - loss__MAX","longattn-seperated - loss","longattn-seperated - loss__MIN","longattn-seperated - loss__MAX","longattn-no-muon - loss","longattn-no-muon - loss__MIN","longattn-no-muon - loss__MAX"
"121","1.394756704568863","1.394756704568863","1.394756704568863","1.388225745409727","1.388225745409727","1.388225745409727","1.3742776326835155","1.3742776326835155","1.3742776326835155","1.397532818838954","1.397532818838954","1.397532818838954"
"122","1.567410871386528","1.567410871386528","1.567410871386528","1.5755538363009691","1.5755538363009691","1.5755538363009691","1.5588345229625702","1.5588345229625702","1.5588345229625702","1.5773022286593914","1.5773022286593914","1.5773022286593914"
"123","1.7546027600765228","1.7546027600765228","1.7546027600765228","1.7540972121059895","1.7540972121059895","1.7540972121059895","1.740731978788972","1.740731978788972","1.740731978788972","1.7621529307216406","1.7621529307216406","1.7621529307216406"
"124","1.6579407323151827","1.6579407323151827","1.6579407323151827","1.6555161867290735","1.6555161867290735","1.6555161867290735","1.641445592045784","1.641445592045784","1.641445592045784","1.6603608559817076","1.6603608559817076","1.6603608559817076"
"125","1.6772437691688538","1.6772437691688538","1.6772437691688538","1.6863283645361662","1.6863283645361662","1.6863283645361662","1.6707686018198729","1.6707686018198729","1.6707686018198729","1.6832261811941862","1.6832261811941862","1.6832261811941862"
"126","1.6528316531330347","1.6528316531330347","1.6528316531330347","1.6538707967847586","1.6538707967847586","1.6538707967847586","1.6389199141412973","1.6389199141412973","1.6389199141412973","1.6574375294148922","1.6574375294148922","1.6574375294148922"
"127","1.885471623390913","1.885471623390913","1.885471623390913","1.881925182417035","1.881925182417035","1.881925182417035","1.870214207097888","1.870214207097888","1.870214207097888","1.8919374458491802","1.8919374458491802","1.8919374458491802"
"128","1.6994002033025026","1.6994002033025026","1.6994002033025026","1.7061463110148907","1.7061463110148907","1.7061463110148907","1.686101745814085","1.686101745814085","1.686101745814085","1.7066217120736837","1.7066217120736837","1.7066217120736837"
"129","1.4812781754881144","1.4812781754881144","1.4812781754881144","1.4853697307407856","1.4853697307407856","1.4853697307407856","1.469716938212514","1.469716938212514","1.469716938212514","1.4857408460229635","1.4857408460229635","1.4857408460229635"
"130","1.4150302149355412","1.4150302149355412","1.4150302149355412","1.4204202108085155","1.4204202108085155","1.4204202108085155","1.4062848836183548","1.4062848836183548","1.4062848836183548","1.4225980285555124","1.4225980285555124","1.4225980285555124"
"131","1.3537681512534618","1.3537681512534618","1.3537681512534618","1.359991604462266","1.359991604462266","1.359991604462266","1.3454323839396238","1.3454323839396238","1.3454323839396238","1.3615496139973402","1.3615496139973402","1.3615496139973402"
"132","1.9091462809592485","1.9091462809592485","1.9091462809592485","1.9107993077486753","1.9107993077486753","1.9107993077486753","1.8980616889894009","1.8980616889894009","1.8980616889894009","1.9184876531362534","1.9184876531362534","1.9184876531362534"
"133","1.685931971296668","1.685931971296668","1.685931971296668","1.6863158978521824","1.6863158978521824","1.6863158978521824","1.674399757757783","1.674399757757783","1.674399757757783","1.6943287514150143","1.6943287514150143","1.6943287514150143"
"134","1.644670793786645","1.644670793786645","1.644670793786645","1.6405973434448242","1.6405973434448242","1.6405973434448242","1.626171251758933","1.626171251758933","1.626171251758933","1.6515835523605347","1.6515835523605347","1.6515835523605347"
"135","2.0586043391376734","2.0586043391376734","2.0586043391376734","2.063905291259289","2.063905291259289","2.063905291259289","2.047324128448963","2.047324128448963","2.047324128448963","2.0681177303195","2.0681177303195","2.0681177303195"
"136","1.898313358426094","1.898313358426094","1.898313358426094","1.896220713853836","1.896220713853836","1.896220713853836","1.8808235097676516","1.8808235097676516","1.8808235097676516","1.9055143930017948","1.9055143930017948","1.9055143930017948"
"137","1.5066992118954659","1.5066992118954659","1.5066992118954659","1.5076851304620504","1.5076851304620504","1.5076851304620504","1.4921203628182411","1.4921203628182411","1.4921203628182411","1.511677447706461","1.511677447706461","1.511677447706461"
"138","1.5805899817496538","1.5805899817496538","1.5805899817496538","1.5839027967303991","1.5839027967303991","1.5839027967303991","1.5698002073913813","1.5698002073913813","1.5698002073913813","1.5880044605582952","1.5880044605582952","1.5880044605582952"
"139","1.359340799972415","1.359340799972415","1.359340799972415","1.3542867507785559","1.3542867507785559","1.3542867507785559","1.3409557864069939","1.3409557864069939","1.3409557864069939","1.3605368603020906","1.3605368603020906","1.3605368603020906"
"140","1.3658136893063784","1.3658136893063784","1.3658136893063784","1.3710781298577785","1.3710781298577785","1.3710781298577785","1.355027686804533","1.355027686804533","1.355027686804533","1.3738639429211617","1.3738639429211617","1.3738639429211617"
"141","1.6310833282768726","1.6310833282768726","1.6310833282768726","1.635336697101593","1.635336697101593","1.635336697101593","1.6220918744802475","1.6220918744802475","1.6220918744802475","1.6393162179738283","1.6393162179738283","1.6393162179738283"
"142","1.4428617414087057","1.4428617414087057","1.4428617414087057","1.4504833295941353","1.4504833295941353","1.4504833295941353","1.4339304715394974","1.4339304715394974","1.4339304715394974","1.4505737386643887","1.4505737386643887","1.4505737386643887"
"143","1.7110155131667852","1.7110155131667852","1.7110155131667852","1.7241237945854664","1.7241237945854664","1.7241237945854664","1.707687744870782","1.707687744870782","1.707687744870782","1.7225053384900093","1.7225053384900093","1.7225053384900093"
"144","1.43921372666955","1.43921372666955","1.43921372666955","1.448820136487484","1.448820136487484","1.448820136487484","1.4331208728253841","1.4331208728253841","1.4331208728253841","1.4462505597621202","1.4462505597621202","1.4462505597621202"
"145","1.7838443107903004","1.7838443107903004","1.7838443107903004","1.7827305682003498","1.7827305682003498","1.7827305682003498","1.7687460239976645","1.7687460239976645","1.7687460239976645","1.790897550061345","1.790897550061345","1.790897550061345"
"146","1.6525526829063892","1.6525526829063892","1.6525526829063892","1.660581573843956","1.660581573843956","1.660581573843956","1.64459577947855","1.64459577947855","1.64459577947855","1.659087972715497","1.659087972715497","1.659087972715497"
"147","1.4270985592156649","1.4270985592156649","1.4270985592156649","1.4344862829893827","1.4344862829893827","1.4344862829893827","1.4177435375750065","1.4177435375750065","1.4177435375750065","1.4334764424711466","1.4334764424711466","1.4334764424711466"
"148","1.4170296024531126","1.4170296024531126","1.4170296024531126","1.421314438804984","1.421314438804984","1.421314438804984","1.40602508187294","1.40602508187294","1.40602508187294","1.4245870988816023","1.4245870988816023","1.4245870988816023"
"149","1.673344062641263","1.673344062641263","1.673344062641263","1.6787012126296759","1.6787012126296759","1.6787012126296759","1.663898266851902","1.663898266851902","1.663898266851902","1.6821748986840248","1.6821748986840248","1.6821748986840248"
"150","1.4441670682281256","1.4441670682281256","1.4441670682281256","1.4432680308818817","1.4432680308818817","1.4432680308818817","1.4264898747205734","1.4264898747205734","1.4264898747205734","1.4480545967817307","1.4480545967817307","1.4480545967817307"
"151","1.8102337904274464","1.8102337904274464","1.8102337904274464","1.8208763673901558","1.8208763673901558","1.8208763673901558","1.8034193739295006","1.8034193739295006","1.8034193739295006","1.8201588932424784","1.8201588932424784","1.8201588932424784"
"152","1.5676105301827192","1.5676105301827192","1.5676105301827192","1.5756642203778028","1.5756642203778028","1.5756642203778028","1.5572582110762596","1.5572582110762596","1.5572582110762596","1.573368176817894","1.573368176817894","1.573368176817894"
"153","1.628578556701541","1.628578556701541","1.628578556701541","1.6350771114230156","1.6350771114230156","1.6350771114230156","1.6188565660268068","1.6188565660268068","1.6188565660268068","1.6369073335081339","1.6369073335081339","1.6369073335081339"
"154","1.4105911739170551","1.4105911739170551","1.4105911739170551","1.4335520081222057","1.4335520081222057","1.4335520081222057","1.4023235999047756","1.4023235999047756","1.4023235999047756","1.421400671824813","1.421400671824813","1.421400671824813"
"155","1.8036333546042442","1.8036333546042442","1.8036333546042442","1.8054991718381643","1.8054991718381643","1.8054991718381643","1.7896181382238865","1.7896181382238865","1.7896181382238865","1.8102613855153322","1.8102613855153322","1.8102613855153322"
"156","1.6428188309073448","1.6428188309073448","1.6428188309073448","1.6514847669750452","1.6514847669750452","1.6514847669750452","1.634832812473178","1.634832812473178","1.634832812473178","1.6492554489523172","1.6492554489523172","1.6492554489523172"
"157","1.5574958678334951","1.5574958678334951","1.5574958678334951","1.5585130415856838","1.5585130415856838","1.5585130415856838","1.5453144442290068","1.5453144442290068","1.5453144442290068","1.5687297079712152","1.5687297079712152","1.5687297079712152"
"158","1.7248057015240192","1.7248057015240192","1.7248057015240192","1.7279165461659431","1.7279165461659431","1.7279165461659431","1.7140497285872698","1.7140497285872698","1.7140497285872698","1.7311859987676144","1.7311859987676144","1.7311859987676144"
"159","1.448121152818203","1.448121152818203","1.448121152818203","1.4464696571230888","1.4464696571230888","1.4464696571230888","1.4335740078240633","1.4335740078240633","1.4335740078240633","1.4557300731539726","1.4557300731539726","1.4557300731539726"
"160","1.4580403435975313","1.4580403435975313","1.4580403435975313","1.4639888182282448","1.4639888182282448","1.4639888182282448","1.4463810995221138","1.4463810995221138","1.4463810995221138","1.4647773876786232","1.4647773876786232","1.4647773876786232"
"161","1.5865988731384277","1.5865988731384277","1.5865988731384277","1.5898125637322664","1.5898125637322664","1.5898125637322664","1.5726834312081337","1.5726834312081337","1.5726834312081337","1.5950476173311472","1.5950476173311472","1.5950476173311472"
"162","1.3103557266294956","1.3103557266294956","1.3103557266294956","1.3183625936508179","1.3183625936508179","1.3183625936508179","1.297872617840767","1.297872617840767","1.297872617840767","1.3141347095370293","1.3141347095370293","1.3141347095370293"
"163","1.3886115159839392","1.3886115159839392","1.3886115159839392","1.402912698686123","1.402912698686123","1.402912698686123","1.3810340613126755","1.3810340613126755","1.3810340613126755","1.3968666289001703","1.3968666289001703","1.3968666289001703"
"164","1.4278396051377058","1.4278396051377058","1.4278396051377058","1.4306602776050568","1.4306602776050568","1.4306602776050568","1.41647426225245","1.41647426225245","1.41647426225245","1.4344018511474133","1.4344018511474133","1.4344018511474133"
"165","1.5419688522815704","1.5419688522815704","1.5419688522815704","1.545117599889636","1.545117599889636","1.545117599889636","1.5305013954639435","1.5305013954639435","1.5305013954639435","1.5474456381052732","1.5474456381052732","1.5474456381052732"
"166","1.4169669523835182","1.4169669523835182","1.4169669523835182","1.4295416809618473","1.4295416809618473","1.4295416809618473","1.4103502426296473","1.4103502426296473","1.4103502426296473","1.427249988541007","1.427249988541007","1.427249988541007"
"167","1.619200173765421","1.619200173765421","1.619200173765421","1.6237354706972837","1.6237354706972837","1.6237354706972837","1.6090393103659153","1.6090393103659153","1.6090393103659153","1.6298888809978962","1.6298888809978962","1.6298888809978962"
"168","1.441974388435483","1.441974388435483","1.441974388435483","1.4403915721923113","1.4403915721923113","1.4403915721923113","1.4258543830364943","1.4258543830364943","1.4258543830364943","1.450215918943286","1.450215918943286","1.450215918943286"
"169","1.725879706442356","1.725879706442356","1.725879706442356","1.736849194392562","1.736849194392562","1.736849194392562","1.7181270737200975","1.7181270737200975","1.7181270737200975","1.7354053147137165","1.7354053147137165","1.7354053147137165"
"170","1.61845962703228","1.61845962703228","1.61845962703228","1.6250510402023792","1.6250510402023792","1.6250510402023792","1.6104587893933058","1.6104587893933058","1.6104587893933058","1.6277397070080042","1.6277397070080042","1.6277397070080042"
"171","1.7154848650097847","1.7154848650097847","1.7154848650097847","1.7255627159029245","1.7255627159029245","1.7255627159029245","1.7071119714528322","1.7071119714528322","1.7071119714528322","1.723558822646737","1.723558822646737","1.723558822646737"
"172","1.4851007424294949","1.4851007424294949","1.4851007424294949","1.48621348105371","1.48621348105371","1.48621348105371","1.4711990598589182","1.4711990598589182","1.4711990598589182","1.4906595014035702","1.4906595014035702","1.4906595014035702"
"173","1.5481708906590939","1.5481708906590939","1.5481708906590939","1.5547661371529102","1.5547661371529102","1.5547661371529102","1.5388918779790401","1.5388918779790401","1.5388918779790401","1.5574814174324274","1.5574814174324274","1.5574814174324274"
"174","1.8064327202737331","1.8064327202737331","1.8064327202737331","1.8070173803716898","1.8070173803716898","1.8070173803716898","1.7906665615737438","1.7906665615737438","1.7906665615737438","1.8144706301391125","1.8144706301391125","1.8144706301391125"
"175","1.640164004638791","1.640164004638791","1.640164004638791","1.6436541508883238","1.6436541508883238","1.6436541508883238","1.6278523057699203","1.6278523057699203","1.6278523057699203","1.6480355449020863","1.6480355449020863","1.6480355449020863"
